referenceDesignator,deployNum,deployYear,rawFile,rawSerialNumber,attemptedAt,filesTried
CE04OSPS-SF01B-3D-SPKIRA102,1.0,2014,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2014/11/SPKIRA102_10.33.10.204_2101_20141105T1954_UTC.dat,241,,
CE04OSPS-SF01B-3D-SPKIRA102,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2015/08/SPKIRA102_10.33.10.204_2101_20150803T1444_UTC.dat,251,,
CE04OSPS-SF01B-3D-SPKIRA102,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2016/07/SPKIRA102_10.33.10.204_2101_20160719T0106_UTC.dat,267,,
CE04OSPS-SF01B-3D-SPKIRA102,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2017/08/SPKIRA102_10.33.10.204_2101_20170801T0000_UTC.dat,251,,
CE04OSPS-SF01B-3D-SPKIRA102,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2018/07/SPKIRA102_10.33.10.204_2101_20180720T0000_UTC.dat,245,,
CE04OSPS-SF01B-3D-SPKIRA102,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2019/06/SPKIRA102_10.33.10.204_2101_20190617T0000_UTC.dat,251,,
CE04OSPS-SF01B-3D-SPKIRA102,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2020/08/SPKIRA102_10.33.10.204_2101_20200805T0000_UTC.dat,267,,
CE04OSPS-SF01B-3D-SPKIRA102,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2021/08/SPKIRA102_10.33.10.204_2101_20210827T0000_UTC.dat,293,,
CE04OSPS-SF01B-3D-SPKIRA102,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2022/08/SPKIRA102_10.33.10.204_2101_20220814T0000_UTC.dat,267,,
CE04OSPS-SF01B-3D-SPKIRA102,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2022/09/SPKIRA102_10.33.10.204_2101_20220909T0000_UTC.dat,292,,
CE04OSPS-SF01B-3D-SPKIRA102,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2023/08/SPKIRA102_10.33.10.204_2101_20230819T0000_UTC.dat,251,,
CE04OSPS-SF01B-3D-SPKIRA102,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2024/08/SPKIRA102_10.33.10.204_2101_20240813T0000_UTC.dat,292,,
CE04OSPS-SF01B-3D-SPKIRA102,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/SPKIRA102/2025/08/SPKIRA102_10.33.10.204_2101_20250808T0000_UTC.dat,251,,
CE04OSPS-SF01B-4A-NUTNRA102,1.0,2014,none,-99999,2026-09-18,
CE04OSPS-SF01B-4A-NUTNRA102,2.0,2015,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2015/08/NUTNRA102_10.33.10.206_2101_20150803T1448_UTC.dat,625,,
CE04OSPS-SF01B-4A-NUTNRA102,3.0,2016,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2016/07/NUTNRA102_10.33.10.206_2101_20160719T0106_UTC.dat,344,,
CE04OSPS-SF01B-4A-NUTNRA102,4.0,2017,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2017/07/NUTNRA102_10.33.10.206_2101_20170729T0517_UTC.dat,625,,
CE04OSPS-SF01B-4A-NUTNRA102,5.0,2018,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2018/07/NUTNRA102_10.33.10.206_2101_20180717T1530_UTC.dat,344,,
CE04OSPS-SF01B-4A-NUTNRA102,6.0,2019,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2019/06/NUTNRA102_10.33.10.206_2101_20190614T1812_UTC.dat,625,,
CE04OSPS-SF01B-4A-NUTNRA102,7.0,2020,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2020/08/NUTNRA102_10.33.10.206_2101_20200802T2052_UTC.dat,344,,
CE04OSPS-SF01B-4A-NUTNRA102,8.0,2021,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2021/08/NUTNRA102_10.33.10.206_2101_20210824T2346_UTC.dat,625,,
CE04OSPS-SF01B-4A-NUTNRA102,9.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2022/08/NUTNRA102_10.33.10.206_2101_20220811T2218_UTC.dat,344,,
CE04OSPS-SF01B-4A-NUTNRA102,10.0,2022,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2022/09/NUTNRA102_10.33.10.206_2101_20220906T2143_UTC.dat,617,,
CE04OSPS-SF01B-4A-NUTNRA102,11.0,2023,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2023/08/NUTNRA102_10.33.10.206_2101_20230816T1912_UTC.dat,625,,
CE04OSPS-SF01B-4A-NUTNRA102,12.0,2024,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2024/08/NUTNRA102_10.33.10.206_2101_20240809T1300_UTC.dat,617,,
CE04OSPS-SF01B-4A-NUTNRA102,13.0,2025,https://rawdata.oceanobservatories.org/files/CE04OSPS/SF01B/NUTNRA102/2025/08/NUTNRA102_10.33.10.206_2101_20250805T1511_UTC.dat,625,,
RS01SBPD-DP01A-00-ENG000000,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-00-ENG000000,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-00-ENG000000,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-00-ENG000000,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-00-ENG000000,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-00-ENG000000,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/09/16/sernums_hi-res_673_20200916T172440_UTC.txt,3,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt
RS01SBPD-DP01A-00-ENG000000,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,2,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-00-ENG000000,8.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/03/06/sernums_hi-res_2377_20230306T120152_UTC.txt,3,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt
RS01SBPD-DP01A-00-ENG000000,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2024/02/17/sernums_hi-res_2063_20240217T120152_UTC.txt,6,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt
RS01SBPD-DP01A-01-CTDPFL104,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-01-CTDPFL104,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-01-CTDPFL104,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-01-CTDPFL104,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-01-CTDPFL104,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-01-CTDPFL104,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/09/16/sernums_hi-res_673_20200916T172440_UTC.txt,120,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt
RS01SBPD-DP01A-01-CTDPFL104,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,137,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-01-CTDPFL104,8.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/03/06/sernums_hi-res_2377_20230306T120152_UTC.txt,144,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt
RS01SBPD-DP01A-01-CTDPFL104,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2024/02/17/sernums_hi-res_2063_20240217T120152_UTC.txt,138,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt
RS01SBPD-DP01A-02-VEL3DA103,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-02-VEL3DA103,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-02-VEL3DA103,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-02-VEL3DA103,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-02-VEL3DA103,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-02-VEL3DA103,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/08/15/sernums_hi-res_226_20200815T060926_UTC.txt,1214,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt sernums_hi-res_672_20200916T163806_UTC.txt sernums_hi-res_671_20200916T153706_UTC.txt sernums_hi-res_670_20200916T152900_UTC.txt sernums_hi-res_226_20200815T060926_UTC.txt
RS01SBPD-DP01A-02-VEL3DA103,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,1216,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-02-VEL3DA103,8.0,2022,none,-99999,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt sernums_hi-res_2378_20230306T131157_UTC.txt sernums_hi-res_2379_20230306T142202_UTC.txt sernums_hi-res_2380_20230306T152608_UTC.txt sernums_hi-res_272_20220831T000151_UTC.txt sernums_hi-res_273_20220831T031808_UTC.txt sernums_hi-res_274_20220831T063752_UTC.txt
RS01SBPD-DP01A-02-VEL3DA103,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/09/14/sernums_hi-res_261_20230914T000155_UTC.txt,1215,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt sernums_hi-res_2062_20240217T024255_UTC.txt sernums_hi-res_2061_20240217T000153_UTC.txt sernums_hi-res_2060_20240216T170031_UTC.txt sernums_hi-res_261_20230914T000155_UTC.txt
RS01SBPD-DP01A-03-FLCDRA102,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-03-FLCDRA102,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-03-FLCDRA102,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-03-FLCDRA102,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-03-FLCDRA102,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-03-FLCDRA102,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/09/16/sernums_hi-res_673_20200916T172440_UTC.txt,3098,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt
RS01SBPD-DP01A-03-FLCDRA102,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,3715,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-03-FLCDRA102,8.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/03/06/sernums_hi-res_2377_20230306T120152_UTC.txt,3460,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt
RS01SBPD-DP01A-03-FLCDRA102,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2024/02/17/sernums_hi-res_2063_20240217T120152_UTC.txt,3717,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt
RS01SBPD-DP01A-04-FLNTUA102,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-04-FLNTUA102,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-04-FLNTUA102,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-04-FLNTUA102,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-04-FLNTUA102,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-04-FLNTUA102,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/09/16/sernums_hi-res_673_20200916T172440_UTC.txt,3099,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt
RS01SBPD-DP01A-04-FLNTUA102,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,3637,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-04-FLNTUA102,8.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/03/06/sernums_hi-res_2377_20230306T120152_UTC.txt,3468,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt
RS01SBPD-DP01A-04-FLNTUA102,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2024/02/17/sernums_hi-res_2063_20240217T120152_UTC.txt,3397,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt
RS01SBPD-DP01A-05-OPTAAC102,1.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-05-OPTAAC102,2.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,1.0,2014,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,2.0,2015,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,3.0,2016,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,4.0,2018,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,5.0,2019,none,-99999,2026-09-18,
RS01SBPD-DP01A-06-DOSTAD104,6.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2020/09/16/sernums_hi-res_673_20200916T172440_UTC.txt,458,2026-09-18,sernums_hi-res_673_20200916T172440_UTC.txt
RS01SBPD-DP01A-06-DOSTAD104,7.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2021/09/03/sernums_hi-res_1836_20210903T150523_UTC.txt,125,2026-09-18,sernums_hi-res_1836_20210903T150523_UTC.txt
RS01SBPD-DP01A-06-DOSTAD104,8.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2023/03/06/sernums_hi-res_2377_20230306T120152_UTC.txt,137,2026-09-18,sernums_hi-res_2377_20230306T120152_UTC.txt
RS01SBPD-DP01A-06-DOSTAD104,9.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPD/PD01A/eng_data/2024/02/17/sernums_hi-res_2063_20240217T120152_UTC.txt,317,2026-09-18,sernums_hi-res_2063_20240217T120152_UTC.txt
RS01SBPS-PC01A-05-ADCPTD102,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2015/02/ADCPTD102_10.33.3.143_2101_20150216T0000_UTC.dat,18980,2026-09-18,ADCPTD102_10.33.3.143_2101_20150216T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2016/01/ADCPTD102_10.33.3.143_2101_20160111T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20160111T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2017/01/ADCPTD102_10.33.3.143_2101_20170122T0000_UTC.dat,18980,2026-09-18,ADCPTD102_10.33.3.143_2101_20170122T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2018/01/ADCPTD102_10.33.3.143_2101_20180113T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20180113T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2018/12/ADCPTD102_10.33.3.143_2101_20181219T0000_UTC.dat,18980,2026-09-18,ADCPTD102_10.33.3.143_2101_20181219T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2020/01/ADCPTD102_10.33.3.143_2101_20200108T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20200108T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2021/02/ADCPTD102_10.33.3.143_2101_20210203T0000_UTC.dat,18478,2026-09-18,ADCPTD102_10.33.3.143_2101_20210203T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2022/02/ADCPTD102_10.33.3.143_2101_20220228T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20220228T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2023/03/ADCPTD102_10.33.3.143_2101_20230302T0000_UTC.dat,23339,2026-09-18,ADCPTD102_10.33.3.143_2101_20230302T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2024/02/ADCPTD102_10.33.3.143_2101_20240213T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20240213T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,11.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2025/02/ADCPTD102_10.33.3.143_2101_20250206T0000_UTC.dat,23339,2026-09-18,ADCPTD102_10.33.3.143_2101_20250206T0000_UTC.dat
RS01SBPS-PC01A-05-ADCPTD102,12.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/ADCPTD102/2026/03/ADCPTD102_10.33.3.143_2101_20260302T0000_UTC.dat,23338,2026-09-18,ADCPTD102_10.33.3.143_2101_20260302T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2015/02/VADCPA101MAIN_10.33.3.144_2101_20150216T0000_UTC.dat,19075,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20150216T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2016/01/VADCPA101MAIN_10.33.3.144_2101_20160111T0000_UTC.dat,21829,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20160111T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2017/01/VADCPA101MAIN_10.33.3.144_2101_20170122T0000_UTC.dat,19075,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20170122T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2018/01/VADCPA101MAIN_10.33.3.144_2101_20180113T0000_UTC.dat,23248,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20180113T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2018/12/VADCPA101MAIN_10.33.3.144_2101_20181219T0000_UTC.dat,19075,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20181219T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2020/01/VADCPA101MAIN_10.33.3.144_2101_20200108T0000_UTC.dat,21829,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20200108T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2021/02/VADCPA101MAIN_10.33.3.144_2101_20210203T0000_UTC.dat,19075,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20210203T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2022/02/VADCPA101MAIN_10.33.3.144_2101_20220228T0000_UTC.dat,21829,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20220228T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2023/03/VADCPA101MAIN_10.33.3.144_2101_20230302T0000_UTC.dat,19073,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20230302T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPA101,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPA101MAIN/2024/02/VADCPA101MAIN_10.33.3.144_2101_20240213T0000_UTC.dat,21829,2026-09-18,VADCPA101MAIN_10.33.3.144_2101_20240213T0000_UTC.dat
RS01SBPS-PC01A-06-VADCPB101,1.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPB101/2024/08/VADCPB101_10.33.3.144_9004_20240812T2243_UTC.dat,104544,2026-09-18,VADCPB101_10.33.3.144_9001_20240812T2243_UTC.dat VADCPB101_10.33.3.144_9004_20240812T2243_UTC.dat
RS01SBPS-PC01A-06-VADCPB101,2.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/VADCPB101/2025/08/VADCPB101_10.33.3.144_9004_20250812T1638_UTC.dat,104567,2026-09-18,VADCPB101_10.33.3.144_9004_20250812T1638_UTC.dat
RS01SBPS-PC01A-4A-CTDPFA103,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2014/10/CTDPFA103_10.33.3.135_2101_20141002T2203_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2015/07/CTDPFA103_10.33.3.135_2101_20150708T2003_UTC.dat,118,,
RS01SBPS-PC01A-4A-CTDPFA103,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2016/07/CTDPFA103_10.33.3.135_2101_20160718T1659_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2017/08/CTDPFA103_10.33.3.135_2101_20170804T1850_UTC.dat,118,,
RS01SBPS-PC01A-4A-CTDPFA103,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2018/06/CTDPFA103_10.33.3.135_2101_20180624T1548_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2019/06/CTDPFA103_10.33.3.135_2101_20190614T2143_UTC.dat,118,,
RS01SBPS-PC01A-4A-CTDPFA103,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2020/08/CTDPFA103_10.33.3.135_2101_20200803T1545_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2021/08/CTDPFA103_10.33.3.135_2101_20210824T2134_UTC.dat,118,,
RS01SBPS-PC01A-4A-CTDPFA103,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2022/09/CTDPFA103_10.33.3.135_2101_20220915T1608_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2023/08/CTDPFA103_10.33.3.135_2101_20230817T2101_UTC.dat,118,,
RS01SBPS-PC01A-4A-CTDPFA103,11.0,2024,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2024/08/CTDPFA103_10.33.3.135_2101_20240809T2348_UTC.dat,6914,,
RS01SBPS-PC01A-4A-CTDPFA103,12.0,2025,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/CTDPFA103/2025/08/CTDPFA103_10.33.3.135_2101_20250812T1637_UTC.dat,118,,
RS01SBPS-PC01A-4C-FLORDD103,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2014/10/FLORDD103_10.33.3.137_2101_20141002T2203_UTC.dat,1132,,
RS01SBPS-PC01A-4C-FLORDD103,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2015/07/FLORDD103_10.33.3.137_2101_20150708T2016_UTC.dat,1297,,
RS01SBPS-PC01A-4C-FLORDD103,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2016/07/FLORDD103_10.33.3.137_2101_20160718T1658_UTC.dat,1132,,
RS01SBPS-PC01A-4C-FLORDD103,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2017/08/FLORDD103_10.33.3.137_2101_20170804T1850_UTC.dat,1297,,
RS01SBPS-PC01A-4C-FLORDD103,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2018/06/FLORDD103_10.33.3.137_2101_20180624T1548_UTC.dat,1131,,
RS01SBPS-PC01A-4C-FLORDD103,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2019/06/FLORDD103_10.33.3.137_2101_20190614T2143_UTC.dat,1129,,
RS01SBPS-PC01A-4C-FLORDD103,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2020/08/FLORDD103_10.33.3.137_2101_20200803T1545_UTC.dat,1132,,
RS01SBPS-PC01A-4C-FLORDD103,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2021/08/FLORDD103_10.33.3.137_2101_20210824T2134_UTC.dat,1129,,
RS01SBPS-PC01A-4C-FLORDD103,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SBPS/PC01A/FLORDD103/2022/09/FLORDD103_10.33.3.137_2101_20220915T1608_UTC.dat,1132,,
