referenceDesignator,deployYear,rawFile,rawSerialNumber
CE04OSPD-DP01B-00-ENG000000,2020,https://rawdata.oceanobservatories.org/files/CE04OSPD/PD01B/eng_data/2020/08/12/sernums_hi-res_204_20200812T040053_UTC.txt,7
CE04OSPD-DP01B-00-ENG000000,2019,none,-99999
CE04OSPD-DP01B-00-ENG000000,2019,none,-99999
CE04OSPD-DP01B-00-ENG000000,2018,none,-99999
CE04OSPD-DP01B-00-ENG000000,2017,none,-99999
CE04OSPD-DP01B-00-ENG000000,2017,none,-99999
CE04OSPD-DP01B-00-ENG000000,2016,none,-99999
CE04OSPD-DP01B-00-ENG000000,2015,none,-99999
CE04OSPD-DP01B-00-ENG000000,2014,none,-99999
CE04OSBP-LJ01C-08-OPTAAC104,2025,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2025/08/OPTAAC104_10.33.12.8_2101_20250831T0000_UTC.dat,243
CE04OSBP-LJ01C-08-OPTAAC104,2024,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2024/08/OPTAAC104_10.33.12.8_2101_20240825T0000_UTC.dat,191
CE04OSBP-LJ01C-08-OPTAAC104,2023,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2023/09/OPTAAC104_10.33.12.8_2101_20230901T0000_UTC.dat,140
CE04OSBP-LJ01C-08-OPTAAC104,2022,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2022/08/OPTAAC104_10.33.12.8_2101_20220823T0000_UTC.dat,191
CE04OSBP-LJ01C-08-OPTAAC104,2021,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2021/08/OPTAAC104_10.33.12.8_2101_20210830T0000_UTC.dat,140
CE04OSBP-LJ01C-08-OPTAAC104,2020,none,-99999
CE04OSBP-LJ01C-08-OPTAAC104,2019,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2019/06/OPTAAC104_10.33.12.8_2101_20190626T0000_UTC.dat,140
CE04OSBP-LJ01C-08-OPTAAC104,2018,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2018/06/OPTAAC104_10.33.12.8_2101_20180627T0000_UTC.dat,157
CE04OSBP-LJ01C-08-OPTAAC104,2017,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2017/10/OPTAAC104_10.33.12.8_2101_20171007T0000_UTC.dat,141
CE04OSBP-LJ01C-08-OPTAAC104,2016,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2016/07/OPTAAC104_10.33.12.8_2101_20160725T2100_UTC.dat,140
CE04OSBP-LJ01C-08-OPTAAC104,2015,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2015/08/OPTAAC104_10.33.12.8_2101_20150804T0200_UTC.dat,191
CE04OSBP-LJ01C-08-OPTAAC104,2014,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/OPTAAC104/2014/08/OPTAAC104_10.33.12.8_2101_20140825T2200_UTC.dat,140
CE04OSBP-LJ01C-06-CTDBPO108,2025,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2025/08/CTDBPO108_10.33.12.6_2101_20250828T0340_UTC.dat,0117
CE04OSBP-LJ01C-06-CTDBPO108,2024,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2024/08/CTDBPO108_10.33.12.6_2101_20240822T1509_UTC.dat,7231
CE04OSBP-LJ01C-06-CTDBPO108,2023,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2023/08/CTDBPO108_10.33.12.6_2101_20230829T0055_UTC.dat,7249
CE04OSBP-LJ01C-06-CTDBPO108,2022,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2022/08/CTDBPO108_10.33.12.6_2101_20220820T0215_UTC.dat,7231
CE04OSBP-LJ01C-06-CTDBPO108,2021,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2021/08/CTDBPO108_10.33.12.6_2101_20210824T2029_UTC.dat,7249
CE04OSBP-LJ01C-06-CTDBPO108,2020,none,-99999
CE04OSBP-LJ01C-06-CTDBPO108,2019,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2019/06/CTDBPO108_10.33.12.6_2101_20190623T2252_UTC.dat,7249
CE04OSBP-LJ01C-06-CTDBPO108,2018,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2018/06/CTDBPO108_10.33.12.6_2101_20180625T1628_UTC.dat,7231
CE04OSBP-LJ01C-06-CTDBPO108,2017,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2017/08/CTDBPO108_10.33.12.6_2101_20170810T0000_UTC.dat,7249
CE04OSBP-LJ01C-06-CTDBPO108,2016,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2016/07/CTDBPO108_10.33.12.6_2101_20160725T1949_UTC.dat,7231
CE04OSBP-LJ01C-06-CTDBPO108,2015,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/CTDBPO108/2015/08/CTDBPO108_10.33.12.6_2101_20150803T2308_UTC.dat,7249
CE04OSBP-LJ01C-06-CTDBPO108,2014,none,-99999
CE04OSBP-LJ01C-05-ADCPSI103,2025,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2025/08/ADCPSI103_10.33.12.5_2101_20250831T0000_UTC.dat,18153
CE04OSBP-LJ01C-05-ADCPSI103,2024,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2024/08/ADCPSI103_10.33.12.5_2101_20240825T0000_UTC.dat,21498
CE04OSBP-LJ01C-05-ADCPSI103,2023,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2023/09/ADCPSI103_10.33.12.5_2101_20230901T0000_UTC.dat,18153
CE04OSBP-LJ01C-05-ADCPSI103,2022,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2022/08/ADCPSI103_10.33.12.5_2101_20220823T0000_UTC.dat,21498
CE04OSBP-LJ01C-05-ADCPSI103,2021,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2021/08/ADCPSI103_10.33.12.5_2101_20210829T0000_UTC.dat,18153
CE04OSBP-LJ01C-05-ADCPSI103,2020,none,-99999
CE04OSBP-LJ01C-05-ADCPSI103,2019,none,-99999
CE04OSBP-LJ01C-05-ADCPSI103,2018,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2018/06/ADCPSI103_10.33.12.5_2101_20180628T0000_UTC.dat,18153
CE04OSBP-LJ01C-05-ADCPSI103,2017,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2017/08/ADCPSI103_10.33.12.5_2101_20170814T0000_UTC.dat,21498
CE04OSBP-LJ01C-05-ADCPSI103,2016,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2016/07/ADCPSI103_10.33.12.5_2101_20160726T0000_UTC.dat,18153
CE04OSBP-LJ01C-05-ADCPSI103,2015,https://rawdata.oceanobservatories.org/files/CE04OSBP/LJ01C/ADCPSI103/2015/08/ADCPSI103_10.33.12.5_2101_20150808T0000_UTC.dat,21498
CE04OSBP-LJ01C-05-ADCPSI103,2014,none,-99999
CE02SHBP-LJ01D-08-OPTAAD106,2025,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2025/08/OPTAAD106_10.33.14.8_2101_20250830T0000_UTC.dat,204
CE02SHBP-LJ01D-08-OPTAAD106,2024,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2024/08/OPTAAD106_10.33.14.8_2101_20240822T0000_UTC.dat,134
CE02SHBP-LJ01D-08-OPTAAD106,2023,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2023/08/OPTAAD106_10.33.14.8_2101_20230831T0000_UTC.dat,221
CE02SHBP-LJ01D-08-OPTAAD106,2022,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2022/08/OPTAAD106_10.33.14.8_2101_20220822T0000_UTC.dat,169
CE02SHBP-LJ01D-08-OPTAAD106,2021,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2021/08/OPTAAD106_10.33.14.8_2101_20210830T0000_UTC.dat,223
CE02SHBP-LJ01D-08-OPTAAD106,2020,none,-99999
CE02SHBP-LJ01D-08-OPTAAD106,2019,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2019/06/OPTAAD106_10.33.14.8_2101_20190626T0000_UTC.dat,223
CE02SHBP-LJ01D-08-OPTAAD106,2018,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2018/07/OPTAAD106_10.33.14.8_2101_20180712T0000_UTC.dat,134
CE02SHBP-LJ01D-08-OPTAAD106,2017,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2017/10/OPTAAD106_10.33.14.8_2101_20171003T0000_UTC.dat,223
CE02SHBP-LJ01D-08-OPTAAD106,2016,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2016/07/OPTAAD106_10.33.14.8_2101_20160725T2100_UTC.dat,243
CE02SHBP-LJ01D-08-OPTAAD106,2015,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/OPTAAD106/2015/08/OPTAAD106_10.33.14.8_2101_20150802T2200_UTC.dat,221
CE02SHBP-LJ01D-08-OPTAAD106,2014,none,-99999
CE02SHBP-LJ01D-06-CTDBPN106,2025,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2025/08/CTDBPN106_10.33.14.6_2101_20250828T1612_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2024,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2024/08/CTDBPN106_10.33.14.6_2101_20240819T1457_UTC.dat,0635
CE02SHBP-LJ01D-06-CTDBPN106,2023,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2023/08/CTDBPN106_10.33.14.6_2101_20230822T1503_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2022,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2022/08/CTDBPN106_10.33.14.6_2101_20220819T0550_UTC.dat,7248
CE02SHBP-LJ01D-06-CTDBPN106,2021,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2021/08/CTDBPN106_10.33.14.6_2101_20210824T2103_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2020,none,-99999
CE02SHBP-LJ01D-06-CTDBPN106,2019,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2019/06/CTDBPN106_10.33.14.6_2101_20190623T0352_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2018,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2018/07/CTDBPN106_10.33.14.6_2101_20180710T1913_UTC.dat,7230
CE02SHBP-LJ01D-06-CTDBPN106,2017,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2017/09/CTDBPN106_10.33.14.6_2101_20170910T1447_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2016,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2016/07/CTDBPN106_10.33.14.6_2101_20160725T1901_UTC.dat,7248
CE02SHBP-LJ01D-06-CTDBPN106,2015,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/CTDBPN106/2015/08/CTDBPN106_10.33.14.6_2101_20150802T1935_UTC.dat,0114
CE02SHBP-LJ01D-06-CTDBPN106,2014,none,-99999
CE02SHBP-LJ01D-05-ADCPTB104,2025,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2025/08/ADCPTB104_10.33.14.5_2101_20250828T1648_UTC.dat,22115
CE02SHBP-LJ01D-05-ADCPTB104,2024,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2024/08/ADCPTB104_10.33.14.5_2101_20240822T0000_UTC.dat,19003
CE02SHBP-LJ01D-05-ADCPTB104,2023,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2023/08/ADCPTB104_10.33.14.5_2101_20230825T0000_UTC.dat,18493
CE02SHBP-LJ01D-05-ADCPTB104,2022,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2022/08/ADCPTB104_10.33.14.5_2101_20220822T0000_UTC.dat,19003
CE02SHBP-LJ01D-05-ADCPTB104,2021,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2021/08/ADCPTB104_10.33.14.5_2101_20210827T0000_UTC.dat,18493
CE02SHBP-LJ01D-05-ADCPTB104,2020,none,-99999
CE02SHBP-LJ01D-05-ADCPTB104,2019,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2019/06/ADCPTB104_10.33.14.5_2101_20190626T0000_UTC.dat,18493
CE02SHBP-LJ01D-05-ADCPTB104,2018,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2018/07/ADCPTB104_10.33.14.5_2101_20180712T0000_UTC.dat,22115
CE02SHBP-LJ01D-05-ADCPTB104,2017,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2017/09/ADCPTB104_10.33.14.5_2101_20170913T0000_UTC.dat,19003
CE02SHBP-LJ01D-05-ADCPTB104,2016,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2016/07/ADCPTB104_10.33.14.5_2101_20160727T0000_UTC.dat,18493
CE02SHBP-LJ01D-05-ADCPTB104,2015,https://rawdata.oceanobservatories.org/files/CE02SHBP/LJ01D/ADCPTB104/2015/08/ADCPTB104_10.33.14.5_2101_20150805T0000_UTC.dat,19003
CE02SHBP-LJ01D-05-ADCPTB104,2014,none,-99999
